,Unnamed: 0,gene,slope,intercept,r_value,r_squared,p_value,std_err,fdr
37,37,ABCA17P,-0.0769949034761863,7.268752085655423,-0.07541017064467527,0.005686693836659046,0.5536929442278222,0.12929979496900942,0.681959999275025
38,38,ABCA2,-0.2498570104445603,8.353190262855438,-0.22168450129613898,0.049144018114917865,0.07832321477874267,0.1395782454762694,0.1522248443756662
39,39,ABCA3,0.25230672586083097,5.5637217077165415,0.3087775228689021,0.09534355862905536,0.013045540614478204,0.0987027252985526,0.03293634998372744
40,40,ABCA4,-0.20208641202962171,7.8323025675317375,-0.18051460026692148,0.03258552090952645,0.15346162739722985,0.1398412270389511,0.26154663476208184
41,41,ABCA5,0.20353674547607215,5.7660413325954565,0.6119622014198403,0.3744977359666171,7.756553956819213e-08,0.03340694991121395,8.032911331177429e-07
42,42,ABCA6,0.4717964878830749,5.412118009032782,0.5623393512853556,0.3162255460040346,1.3263589537627741e-06,0.08810829942250227,9.417148571715696e-06
43,43,ABCA7,-0.28437161320704857,8.582458621320677,-0.4480100296452033,0.200712986662696,0.00020543491520946217,0.07206991977007011,0.000823222259226666
44,44,ABCA8,0.18945059178304216,6.178711890317957,0.7449527046351611,0.5549545321432415,1.6869951789230604e-12,0.021546345103877627,1.4850357967308483e-10
45,45,ABCA9,0.7067223584661795,4.669769222714634,0.4134820888837759,0.17096743782769072,0.0006837749642220598,0.19764329211656206,0.002417098734937758
46,46,ABCB1,0.11885633344880073,6.196361971688483,0.5438884194522247,0.2958146128142391,3.4030828056275623e-06,0.02328950062474967,2.1541583793003467e-05
47,47,ABCB10,-0.058301689654937934,7.440631447080566,-0.12577872156674386,0.015820286798964474,0.32200904075834946,0.058400333172694587,0.46329850359591107
48,48,ABCB11,0.3525624918149405,5.609558643372884,0.38768383170886495,0.1502987533684675,0.0015502028571024687,0.10646226478757076,0.005001307531189075
49,49,ABCB4,0.3362019754056346,5.6894279655696085,0.3174137147940177,0.10075146633933804,0.010596690830381452,0.12756120040582916,0.027531054580913056
50,50,ABCB5,-0.16136582139670308,7.565311028481902,-0.10892399093917772,0.011864435802118071,0.391571614204146,0.18702532928825075,0.5342639046551575
51,51,ABCB6,-0.30138859301968546,8.674608018845111,-0.41382072606589015,0.1712475933217005,0.0006761705180124142,0.08420369107819525,0.0023921699996011813
52,52,ABCB7,-0.2656295816351738,9.164965022272405,-0.3130031745069711,0.09797098725144142,0.011792309563419692,0.1023627876344272,0.030191825915802013
53,53,ABCB8,-0.2997986307769932,8.524900897689568,-0.2503831255739449,0.06269170957217787,0.04598885406335372,0.1472210710531716,0.09773195630440873
54,54,ABCB9,0.5514241059886271,4.226142698973159,0.4711715627027486,0.2220026414997502,8.509383097855771e-05,0.13109915524287433,0.0003771401780271525
55,55,ABCC1,-0.2013505531540588,8.353984771585177,-0.7209865068844273,0.5198215431094084,1.834362287818503e-11,0.024577130813424733,8.67316928880124e-10
56,56,ABCC10,-0.30348990371511986,9.073327023924152,-0.6225824651870728,0.3876089259584127,3.958624157249335e-08,0.048446894589776746,4.5260826887663335e-07
57,57,ABCC11,-0.06593421457299935,7.276653322607935,-0.05472968218709473,0.0029953381123003944,0.6675374081771803,0.15277090827477152,0.7743891666618546
58,58,ABCC12,-0.14414406679452452,7.519596318155576,-0.09055748448637996,0.00820065799650095,0.4766843041218921,0.20132072413152874,0.6141844829987252
59,59,ABCC13,0.2470528864662981,5.757483262679497,0.7282391220486137,0.5303322188821358,9.149806281772655e-12,0.029526737693841294,5.054567730402726e-10
60,60,ABCC2,0.04541093152715787,6.8424758711612474,0.0736891968227325,0.005430097728379411,0.5628035056222913,0.07805098699817567,0.6900022597662185
61,61,ABCC3,-0.12098083041172315,7.931898705870442,-0.15667487728335838,0.02454701717175541,0.21632939739687693,0.09685555270495456,0.3421673435563049
62,62,ABCC4,0.08347711857443244,6.5628459179017815,0.1443605424096413,0.020839966204805844,0.25508039098455704,0.07266912639339447,0.38840688495644893
63,63,ABCC5,-0.2018718712654632,8.142536858703256,-0.3300719343541019,0.10894748184825853,0.007730226202065634,0.07332009459855106,0.020880385232098203
64,64,ABCC6P1,0.186512140224197,6.215034986915367,0.2697656499981079,0.07277350591890168,0.031104746292888636,0.08455076242866738,0.0700544582916545
65,65,ABCC8,0.07234799452382938,6.673336220838957,0.11015197443713716,0.012133457472399715,0.386222226991636,0.08290629445980957,0.5290311666330307
66,66,ABCC9,0.22748270959140304,6.249993656246097,0.09610512301054326,0.009236194668871652,0.4499857003620473,0.2992203145608932,0.5895359877391333
67,67,ABCD1,0.16595089966173085,6.046955465060859,0.26437771336473576,0.06989557532396637,0.034767478007266824,0.07688201896408038,0.07712453762009455
68,68,ABCD2,0.33531552296916706,6.028753147209251,0.21661013546352967,0.04691995078552867,0.08557728804799453,0.1919303828207224,0.16363586513724693
69,69,ABCD3,0.2217619263848188,5.050105716214535,0.4127089870658308,0.1703287080049041,0.0007014271356190189,0.062158460016733134,0.0024706253451252202
70,70,ABCD4,0.041218765250640485,6.794979342848629,0.034942008794225765,0.0012209439785757508,0.7839998312422352,0.14972212343869576,0.8608851653339386
71,71,ABCE1,-0.22655455184466775,8.860893816695603,-0.6896767002330516,0.4756539508443505,2.926262035502416e-10,0.030209281307897694,8.03145809617298e-09
72,72,ABCF1,-0.4838675928635215,11.170136197688134,-0.5178221826938291,0.2681398128898013,1.1753559491261893e-05,0.10152292026136496,6.500873411409272e-05
73,73,ABCF2,-0.4463040392589841,9.753262561521904,-0.3420505690999811,0.11699859182162095,0.005667015277640471,0.15571317261470674,0.015855195844612972
74,74,ABCF3,-0.34828773336678065,9.513655761070094,-0.30562762923996023,0.0934082477548386,0.014052971947118069,0.13780202623123478,0.03514460186105114
75,75,ABCG1,0.16099869894470156,5.986707339330305,0.34804271728403163,0.12113373305445235,0.004830061650274009,0.05507510943448662,0.013775185702184074
76,76,ABCG2,0.07021536193116527,6.545334397283438,0.7952405689776499,0.6324075625478964,4.226654358719924e-15,0.006798624432459963,1.726947172416603e-12
77,77,ABCG4,0.1250941619000253,6.376119979944162,0.1110545882805934,0.012333121578172113,0.3823181283156633,0.14217064561742862,0.5254104743620398
78,78,ABCG5,-0.22275647380041969,7.9766539307183875,-0.5489926566882832,0.30139293709765924,2.6369673820313914e-06,0.043070948949570684,1.718950290725159e-05
79,79,ABCG8,-0.016009145867766954,7.0883222881795405,-0.013883927708196108,0.0001927634486064156,0.9132917194091456,0.1464259705066691,0.947689500397961
80,80,ABHD1,0.14791762881854092,6.306996603430437,0.10909234303185864,0.01190113930818072,0.3908356489119378,0.17117093438286635,0.533528669519542
81,81,ABHD10,-0.2791199742175124,9.258997109024689,-0.4947847767853142,0.2448119753384932,3.238660535892249e-05,0.062259594787287084,0.00016048785790559876
82,82,ABHD11,-0.2500305570826299,8.756683849684379,-0.3544362136089555,0.12562502951745316,0.004059179436487073,0.08377376110418297,0.011795696550875947
83,83,ABHD12,-0.1567073374601989,8.233301769714851,-0.2074266885913027,0.04302583113995327,0.10004217078372728,0.0938596564879947,0.1860380599675066
84,84,ABHD13,-0.13372474693121494,7.621806366048801,-0.2242322466127388,0.050280100420996114,0.07486991181834793,0.0738100739917774,0.14651255561416268
85,85,ABHD14B,-0.19488547506652312,8.794435726161726,-0.3957237044123659,0.15659725023384552,0.0012095752284194206,0.0574392906274195,0.004014306754241004
86,86,ABHD15,0.11850756619588886,6.340379678692742,0.18868219626465801,0.03560097118725492,0.13539660512233356,0.07833352923847693,0.23652899999387975
87,87,ABHD16A,-0.1587629673985217,8.055890303866635,-0.14494850842762522,0.021010070095393338,0.2531295725066211,0.13763494842981955,0.38585955882239054
88,88,ABHD16B,0.13339404344888225,6.433729859280713,0.14913413927859082,0.022240991498366124,0.2395350844639806,0.11232577747939866,0.3704300688472113
89,89,ABHD17A,-0.11106690766889143,7.987455872821704,-0.1510593381194351,0.022818923633081814,0.2334540452625846,0.09230575570165048,0.3633091879382874
90,90,ABHD17B,-0.10736364285475404,7.690594156521964,-0.12128513568658555,0.014710084138513472,0.3397354653474932,0.11159271259342053,0.4820766333857523
91,91,ABHD17C,0.3551556058599978,3.632415975064504,0.39812952395886414,0.15850711784771174,0.0011216661086470743,0.10392586982952667,0.0037576855790149126
92,92,ABHD2,-0.18591667953321167,8.447663149422294,-0.5787802660532819,0.33498659637270795,5.453012504902637e-07,0.03326779325215548,4.323873518625654e-06
93,93,ABHD3,0.4232893860174482,2.7790938993158445,0.7002696761246707,0.4903776192997512,1.1929878710178723e-10,0.054802511219632526,3.873186258904351e-09
94,94,ABHD4,0.1687418942692779,6.06164203059588,0.12408279004562545,0.015396538785506763,0.3286287539476848,0.1713745013994161,0.4704472576675557
95,95,ABHD5,0.20567544904354448,5.875183416082196,0.295382738389334,0.08725096213838172,0.017806030362813398,0.08448452933537352,0.04331980535970387
96,96,ABHD6,0.5124565712024199,3.8277227770207976,0.5488443707363634,0.3012301432889947,2.6567367520542493e-06,0.0991240615363456,1.7302747177664593e-05
97,97,ABHD8,0.20341967583657866,6.087933756387616,0.2619865934547948,0.06863697515004794,0.036504445927927384,0.09516506344401607,0.08023789855554887
98,98,ABI1,-0.22027807108232286,8.566252410685253,-0.2107660608429928,0.04442233240327214,0.09457698288521386,0.1297501106997822,0.1776445974828091
99,99,ABI2,-0.33700012054873224,9.070172095636805,-0.274547241431493,0.0753761877776425,0.02813026175926547,0.14989932042992216,0.06418793010253877
100,100,ABI3,0.3937142207570545,4.366999770126256,0.6135944746470915,0.3764981793174402,7.006030396986119e-08,0.06434616668345115,7.368411279588849e-07
101,101,ABI3BP,0.2399534823332334,6.044044054853708,0.6419263269155713,0.4120694091873169,1.0874440306813978e-08,0.036400642858650335,1.5523138091236433e-07
102,102,ABL1,0.02523347227928643,6.807199926295628,0.026355961986844124,0.0006946367322519725,0.836222346160912,0.12154900500740827,0.8974191493978994
103,103,ABL2,0.14427740558056484,6.217246019812349,0.07817414477150085,0.006111196910755574,0.5392100832347082,0.2336728414875049,0.669529492686216
104,104,ABLIM1,-0.3730236882528039,10.316778972126,-0.5606655888195301,0.3143459024863504,1.4481141802725432e-06,0.06996634756044763,1.0148515396052402e-05
105,105,ABLIM2,0.4000069573008325,5.0016000153673135,0.3383366568989133,0.114471693401533,0.006247578888502482,0.14129404901230844,0.0172807920335319
106,106,ABLIM3,0.35000223656880275,4.947469033546716,0.5396691848856467,0.2912428291151384,4.188621378276627e-06,0.06934195586244092,2.604208898839516e-05
107,107,ABO,0.0852099048571698,6.527950964728838,0.15526005828705214,0.02410568569929884,0.22055832858989746,0.06885506373755895,0.3473087991284343
108,108,ABR,-0.09149666101097102,7.748602585767832,-0.09259649959419666,0.008574111737098062,0.466774207920785,0.12495250265862755,0.6050507804600282
109,109,ABRA,-0.037703855328266485,7.133733261108728,-0.019565239589331686,0.00038279860018795186,0.8780421258400386,0.2446930337940977,0.9248698526754658
110,110,ABRACL,0.2651587309797276,4.548580222606653,0.3485621395129556,0.12149556510184915,0.004762932639858937,0.09055279370385344,0.013603443196537229
111,111,ABT1,-0.36529530968495466,9.886404979429157,-0.4848322867061487,0.2350623462327132,4.908483879775835e-05,0.0836892619051284,0.00023189619460272466
112,112,ABTB1,-0.3190794528591303,8.589901178154154,-0.195523654563622,0.03822949949391457,0.12153888952068395,0.2032541463710639,0.21708906617467824
113,113,ABTB2,0.27896280935576073,5.458568139844822,0.2873457208485576,0.08256756328997718,0.0213213918125952,0.11809534378789607,0.05065198046377136
114,114,AC000111.3,0.2854491233868882,6.219935267550629,0.1425787929920838,0.020328712211079483,0.2610542376455417,0.25166227890133824,0.3957196452782849
115,115,AC002059.10,0.057553063336325525,6.759023592298287,0.060732178220149466,0.003688397471363997,0.633560079463525,0.12012996094150773,0.7470592714828551
116,116,AC002064.5,0.22584372303843706,6.214485303260164,0.19498285712915076,0.038018314574246814,0.12259326368630427,0.1442776805339261,0.21864249095098987
117,117,AC003973.4,-0.3707983887797936,8.189150506191762,-0.20852122512103866,0.043481101325978884,0.09822444543573798,0.2208709012555585,0.18335060476777051
118,118,AC003989.4,-0.2565413411372049,8.404203800801179,-0.3355689888634241,0.11260654628682082,0.006713566628668735,0.09146139204209976,0.018428480839627514
119,119,AC004692.5,-0.30480533301379986,8.919459175797607,-0.516293336222038,0.26655880902728235,1.2600275509917473e-05,0.06421150444570982,6.902579462870298e-05
120,120,AC004941.5,-0.4819025823973041,9.917689956326932,-0.6815034618732377,0.4644469685452076,5.700218746099815e-10,0.06571985302583844,1.3609507932391565e-08
121,121,AC005162.4,0.1529275973433965,6.287324468970135,0.1825626575441073,0.033329123929567,0.14877225368495278,0.10459655689320764,0.25529621268342323
122,122,AC005224.2,0.15659095033270962,6.398292376768137,0.20691735528275115,0.042814791917208266,0.10089690524417667,0.09403117987115557,0.1872897722494982
123,123,AC005256.1,0.11177431013266602,6.354753062680273,0.16724628690363233,0.0279713204830521,0.18652619123681236,0.08368145217757503,0.3048471449987299
124,124,AC005306.3,0.19166873697628808,5.938720103753483,0.2965548036412257,0.08794475156268594,0.017337284055754118,0.07839006896085818,0.042283915556634244
125,125,AC005498.3,-0.006832606852881303,7.043108221313036,-0.0067030310183170475,4.493062483252047e-05,0.958076172533068,0.12945224949346104,0.9747305386987826
126,126,AC005523.2,-0.16176343200817386,7.8777965407286175,-0.346100272792739,0.11978539882720834,0.005088557759227971,0.055689952864328214,0.014434466632968523
127,127,AC005523.3,0.22016086194983486,5.801492359658563,0.2441128401301136,0.0595910787163904,0.05190365950895316,0.11107389944153613,0.1078773151613764
128,128,AC005537.2,0.04982616699950808,6.852635510579826,0.02954657839543268,0.0008730002948774493,0.8167209471766483,0.2140744253680193,0.8842603925358892
129,129,AC005592.3,-0.4228448327845105,8.31611167674893,-0.2911865718101503,0.08478961960254781,0.0195740624295422,0.17643076137273342,0.04704509677155786
130,130,AC005606.14,-0.12157618469542725,7.427847094389901,-0.08736673771472696,0.007632946858913894,0.4924149806317044,0.17605271001895226,0.6288159891655654
131,131,AC005785.2,-0.006641132036119368,7.046539160382128,-0.008363635096125973,6.995039202115011e-05,0.9477030743481104,0.10084073526185336,0.9688198118778422
132,132,AC005838.2,0.1056621794764588,6.651804396707697,0.1080475652372767,0.011674276353703564,0.3954162187308765,0.12346924273014173,0.5377253338744744
133,133,AC006026.13,-0.12782345712294266,7.698680445296575,-0.345154322760848,0.11913150652049966,0.005218802277323006,0.044142501044671295,0.01476223233396078
134,134,AC006129.2,0.604788835512198,5.1836397388584645,0.4128213924621246,0.17042150207436751,0.0006988351925646786,0.16946283584020028,0.002463499282921718
135,135,AC006538.1,0.17315514340020166,6.427218055502473,0.1616182894553643,0.02612047148647792,0.2020014162723186,0.1342770106189966,0.32481923734885715
136,136,AC007292.3,-0.15971207257664186,7.814272451134082,-0.15465772172422873,0.023919010888928973,0.22237616623614967,0.12957261379522472,0.34943443000100294
137,137,AC007349.5,0.08313740832006962,6.75699141280886,0.06095137773417551,0.003715070447694145,0.6323329066319925,0.17290553295647118,0.7460591202525769
138,138,AC007362.3,0.3033620236605306,5.91744666573025,0.2262732262109545,0.0511995728999138,0.07219194354760669,0.16585158819386225,0.14215845571732497
139,139,AC007365.3,0.14994353503107855,6.261227795128868,0.12984964059880155,0.01686092916363793,0.3064682271341395,0.14541145720330967,0.4463359646640521
140,140,AC007389.3,0.08322894753977846,6.5779693671053066,0.1499904627744947,0.022497138923307083,0.23681693443315455,0.06967451136385343,0.3672231088542758
141,141,AC007401.2,0.1985308238569838,6.3171314672549865,0.13351988830170264,0.01782756057209915,0.2928798612497771,0.18714576828735768,0.43159669243715026
142,142,AC007680.2,0.2828051751794575,6.074324298016497,0.26048666132069337,0.06785330072600161,0.03763040554252806,0.13312148433276172,0.08238665777205997
143,143,AC007787.2,-0.02690265160975406,7.130871469215234,-0.03148823406833294,0.0009915088847421232,0.8049064954955591,0.10845149108904366,0.8758919678370017
144,144,AC008088.4,0.1587096249225514,6.430940977401071,0.17105842930291013,0.0292609862355787,0.17654136614487367,0.11609517825410515,0.2919214480656108
145,145,AC008746.12,-0.24993306919328875,7.9400298966923515,-0.24223892829880375,0.058679698383353,0.053787182121165004,0.12713134855984215,0.11121564297086109
146,146,AC008753.4,0.1667108032290524,6.171361430338567,0.20583965008212027,0.042369961545929716,0.10272415217771852,0.10065555422618516,0.19005633304163402
147,147,AC009120.6,-0.3729723028902733,8.932426827135792,-0.466902382809884,0.21799783507354745,0.00010058303114175887,0.08971367032287307,0.00043737460630015833
148,148,AC009133.15,-0.2311314501693143,8.0926583733085,-0.2809601078575352,0.07893858220731782,0.024519510795070816,0.10026811114482917,0.05711811599260526
149,149,AC009502.4,0.09472945579369277,6.5642632910286975,0.0912835133697908,0.008332679813132774,0.4731428027378069,0.13124411880261685,0.6109750860912881
150,150,AC010145.4,0.2585609285517812,5.512056698269928,0.3381392861671235,0.11433817684961185,0.0062798432912640895,0.0913914114885581,0.01735009013425923
151,151,AC010524.4,0.0068088904899205535,6.984527217809548,0.013656348051311272,0.0001864958420985532,0.9147076679118752,0.06331482733677707,0.9483408124015731
152,152,AC012065.7,0.2977594340379991,5.529002827783706,0.2357242792436759,0.05556593582495049,0.06077270644117028,0.15590182192617402,0.1232702283611411
153,153,AC012360.6,-0.2935412668467997,8.217702576635185,-0.2873429094680632,0.08256594762157156,0.021322717797632867,0.12426827289992133,0.05065198046377136
154,154,AC012499.1,0.03435779138655785,6.8922945856758435,0.034793487183209494,0.0012105867503681633,0.7848958659934808,0.12533385581863898,0.8615632592299689
155,155,AC012531.25,0.18109157646750196,6.108415957388611,0.1900786355698012,0.03612988770007729,0.1324755103171818,0.11878958245232155,0.2324385979515939
156,156,AC013463.2,0.2252357693793991,6.213563863325536,0.18358931208542908,0.033705035512001075,0.1464621079187502,0.15316127756325648,0.2519371631567666
157,157,AC013733.4,-0.018249209067560432,7.0720345755128005,-0.007766320543293881,6.031573478118857e-05,0.9514333423195068,0.29841441128034485,0.9706038939412114
158,158,AC016831.7,0.1627266548201281,6.249760603682942,0.29389438709855586,0.0863739107680358,0.018416845346354682,0.06721339096986928,0.04458544281445619
159,159,AC016999.2,0.08841225158677432,6.6619063787417625,0.1115797084416504,0.01245003133592371,0.3800577148883229,0.10000251528691292,0.5230473349797669
160,160,AC017002.2,-0.13821060806658222,7.571173236375701,-0.08667122283682695,0.007511900868030912,0.4958796134210509,0.20175916080688872,0.6320662152760034
161,161,AC017104.6,0.1313807821656552,6.151576743108934,0.1139655475486902,0.012988146028072764,0.3698890168780007,0.14545330748821106,0.5128991906571752
162,162,AC018755.16,-0.2747907992197477,8.738226515729798,-0.4380295179958468,0.1918698586356739,0.00029469725248270295,0.07162153379172084,0.0011335113681195262
163,163,AC018755.17,0.06620306046981221,6.809974410943292,0.056804920130124385,0.003226798950989811,0.6557106383606223,0.14777278045889916,0.7643545176131386
164,164,AC018766.6,-0.03282821417864158,7.139269889207077,-0.038308356928614035,0.0014675302105700905,0.7637675991656481,0.1087524335809537,0.8469575665676008
165,165,AC018816.3,-0.16125600982276853,7.807161838254915,-0.18932484114734893,0.035843895475468915,0.13404633805333785,0.10621507034324253,0.23458650804469297
166,166,AC024560.2,0.013480173555558585,6.944045536753858,0.04588457513549121,0.0021053942353645378,0.718823546841329,0.037271361858364896,0.8146817348013282
167,167,AC025442.3,0.05709632288428025,6.755381387957665,0.06495858820848976,0.0042196181820401465,0.6100755637606619,0.111392897408183,0.7282100282899974
168,168,AC064852.4,0.1417115871461985,6.4999156391935395,0.09528075474882952,0.0090784222255066,0.4538999566461551,0.18802862552883615,0.5931569344742315
169,169,AC067956.1,-0.0959077884659222,7.321106510985669,-0.06851540104021428,0.004694360179701393,0.5906095146945598,0.17735688821900306,0.7120392517932687
170,170,AC068039.4,0.35622515817868977,5.628892548222038,0.41202556746274377,0.169765068242996,0.0007173744456973669,0.10004723213644004,0.002519419984037704
171,171,AC068138.1,-0.1808121642768446,7.6896345519138265,-0.1646212336860758,0.027100150580325583,0.19363440469460505,0.13758782835963512,0.3142586400106177
172,172,AC068831.3,0.06513419947300393,6.7230591283721575,0.057051275867104866,0.0032548480780645013,0.6543121627460045,0.14475712193650575,0.7633818158647016
173,173,AC073283.7,0.06127786352411695,6.744744379458335,0.05599551762590466,0.003135497994193,0.6603136087031143,0.1387626458869157,0.7685204340785736
174,174,AC073321.4,-0.14488956379588855,7.574751858522857,-0.14515808343989225,0.021070869187942712,0.2524366788050835,0.12542255999829804,0.3851829396507951
175,175,AC074212.6,0.13287436449994933,6.291755549844557,0.16488127333537356,0.027185834296694168,0.1929217240166601,0.1009459654383506,0.3132898337893344
176,176,AC079305.10,-0.025929811279688058,7.122474431799325,-0.023818767390512214,0.000567333680003328,0.8518009745846229,0.13821685223518265,0.9072354892715082
177,177,AC079741.2,-0.3371730319315832,7.988383867953805,-0.2348591375352507,0.05515881448380179,0.06175317545794772,0.17722661095720565,0.12494300799232531
178,178,AC079767.4,0.15863113034030846,6.445185300656553,0.3560023477365257,0.1267376715939182,0.003887829223288954,0.05288251178453366,0.011334267882380494
179,179,AC079807.4,-0.055936816833889014,7.211263732702999,-0.06300688304670161,0.003969867311260735,0.6208737061460219,0.1125252915533966,0.7365116464854617
180,180,AC083843.1,0.19087737206805164,6.128253442740883,0.1906916967812256,0.03636332322130289,0.131208243607653,0.12479106177499101,0.23081352683377143
181,181,AC083949.1,-0.00756299603377747,7.049185588207619,-0.010420874661153302,0.00010859462870346696,0.934864532274227,0.09216590103578644,0.9616421929697123
182,182,AC084219.3,0.038660571109319634,6.877607483689089,0.04862864680816828,0.002364745290393575,0.702767273567622,0.10084773067220787,0.801740909862442
183,183,AC087501.1,0.4601659344465992,5.5999800505261375,0.3235674086385274,0.10469586793305176,0.009104917440257142,0.17089885149589554,0.02411238683732034
184,184,AC090627.1,-0.006637666805789636,7.0371772130634085,-0.0075242122357253,5.6613769768238316e-05,0.9529456246023458,0.11203307911944596,0.9715648540849245
185,185,AC091133.1,0.2094242713775608,5.742593624304843,0.2512925656195837,0.0631479535356728,0.045178887809034105,0.10244411922744673,0.09627522293885392
186,186,AC091633.3,0.023194042505074248,6.9494956934392516,0.01158309157475938,0.00013416801042926178,0.927618614911246,0.2542886510391944,0.9570524548003094
