,Unnamed: 0,gene,slope,intercept,r_value,r_squared,p_value,std_err,fdr
37,37,ABCA17P,0.05189564210420525,8.689718624201111,0.029809879109985837,0.00088862889255197,0.8151163872474222,0.22099466072995846,0.8700387108558226
38,38,ABCA2,-0.7618018370578643,12.938143017927723,-0.3964123605624695,0.15714275960670931,0.0011837982958097493,0.22406601690175976,0.005154866699328397
39,39,ABCA3,0.1658966375058646,7.905546777795043,0.11907369069143388,0.014178543814879268,0.3486790439339673,0.17568110610573212,0.4722104250400289
40,40,ABCA4,-0.7534749420211923,11.904871579772706,-0.39473479920898463,0.15581556170655742,0.001247475489603053,0.22273385063805975,0.005380091048439881
41,41,ABCA5,0.3762408899936178,6.550212071533131,0.6634514470650066,0.4401678226126513,2.3106086983361524e-09,0.05388773515000849,1.3167429305912996e-07
42,42,ABCA6,0.8099657178887625,6.107248349053492,0.5662025093995182,0.3205852816503115,1.0809995868844499e-06,0.14974987841789011,1.6234506188483572e-05
43,43,ABCA7,-0.4040986167230575,11.0866350267025,-0.3733793016615979,0.13941210290930256,0.0023745515431273364,0.1275084296013088,0.009177389553171955
44,44,ABCA8,0.2723277392528317,7.6570972334875425,0.6280381072562458,0.3944318641660077,2.774511356766345e-08,0.04285401797890997,8.783924478183509e-07
45,45,ABCA9,0.6843366163958006,6.588622112402909,0.23482213311165215,0.055141434199106484,0.061795395897904976,0.3597645000333968,0.12709462419689735
46,46,ABCB1,0.23109145241482865,7.267191226593394,0.6202014046891471,0.3846497823783912,4.6130297805609835e-08,0.03712072682417412,1.3092419383754666e-06
47,47,ABCB10,0.16933633030815426,7.626119863908834,0.21425825279958102,0.04590659889272915,0.08911430155847852,0.09804200544853203,0.1687009529022513
48,48,ABCB11,0.3518612744122051,7.45689921153391,0.2269208668103994,0.05149307979398303,0.07135835428173103,0.19178800634534365,0.1420541608724844
49,49,ABCB4,0.4029533502494127,7.270642302962044,0.22312158077401,0.049783239807093066,0.07636012755446699,0.2235778066036692,0.1496993085453542
50,50,ABCB5,-0.8711544645322216,11.827297628723116,-0.3448804204618826,0.11894250441796493,0.005257059316900699,0.30111535871486705,0.017735101964088586
51,51,ABCB6,-0.5674280211364681,11.983471726022582,-0.4569383258837488,0.208792633661443,0.00014735063441016736,0.14028218078493734,0.0009116794251863355
52,52,ABCB7,-0.08391635897682817,9.539243287615564,-0.057993633062895726,0.0033632614758337927,0.6489736799144058,0.1834589557432542,0.7421613903148824
53,53,ABCB8,-0.8275645712365557,13.026206883976345,-0.4053579375617245,0.16431505754429493,0.0008911022085557064,0.23702199651441935,0.0040598438023593504
54,54,ABCB9,0.28592019275840264,7.413834192886837,0.14328460522311035,0.02053047809394258,0.2586766013907345,0.2508100386201576,0.3770132814734133
55,55,ABCC1,-0.2836825174781427,10.745742745495287,-0.5957557773711455,0.3549249462710979,2.0666129873693547e-07,0.04857061343710842,4.296850994484989e-06
56,56,ABCC10,-0.3502979881627371,11.235221074589123,-0.4214554364612186,0.17762468492271624,0.0005238390513148262,0.09572495501835618,0.0026185906408639336
57,57,ABCC11,-0.7148717419435142,11.689342775955005,-0.34801791406926874,0.12111646851312492,0.004833287949249618,0.2445661513259433,0.01652428963388072
58,58,ABCC12,-0.7640665204761841,11.531163208539038,-0.2815270502761985,0.0792574800372172,0.024220057954404267,0.3307381519034926,0.060986788191812503
59,59,ABCC13,0.3643608022142376,7.0045790352323785,0.6299079704272035,0.39678405120771865,2.452398745445216e-08,0.05705518382925862,7.938220453305852e-07
60,60,ABCC2,-0.3135519663068424,10.056483682713678,-0.2984106516526007,0.08904891701972982,0.0166166679793964,0.1273640589390529,0.04508593155151403
61,61,ABCC3,-0.26793160746760264,10.88928826404693,-0.20350174237199226,0.041412959148436713,0.10677626551638247,0.16371020399281733,0.1936225112843127
62,62,ABCC4,0.2534446088224996,7.485291910981723,0.2570546669551683,0.06607710180343247,0.04031544747203564,0.12100887725930935,0.09128304213790586
63,63,ABCC5,-0.03684972608533495,9.065954129188666,-0.03533689888794836,0.0012486964230170859,0.7816188105164805,0.1323544857533742,0.8454945472668158
64,64,ABCC6P1,0.4091804091654437,7.103676391981888,0.3471009128878844,0.12047904372760272,0.004953910546690967,0.1404062135605851,0.016867442278080645
65,65,ABCC8,-0.2394641818194248,9.99352284227682,-0.2138295548345044,0.04572307852072234,0.08977122834655459,0.13893580965428606,0.16966276399412109
66,66,ABCC9,-0.9379760789242959,12.017577896105866,-0.2324081156166623,0.05401353220448786,0.0646004371010362,0.4985251703569077,0.13150239381678314
67,67,ABCD1,-0.03902812456826922,9.088098104611538,-0.036465678072622715,0.0013297456772961565,0.7748238212287304,0.13583403487910714,0.8409166465548117
68,68,ABCD2,0.4347709140531872,7.580559883978116,0.16472024425422185,0.0271327588671705,0.19336282823070064,0.3306316693775339,0.30377771657978975
69,69,ABCD3,0.6080026976482825,3.4711546190462834,0.6636266635677968,0.4404003485981257,2.280479172302781e-09,0.08704113631234364,1.3064491131274265e-07
70,70,ABCD4,0.2466022645619655,7.5396180909903325,0.12260588922427705,0.015032204072475698,0.3344631264609462,0.25351338829751435,0.45742067724591323
71,71,ABCE1,-0.2687520420954237,11.04911493603726,-0.4798283621848649,0.23023525715700985,6.0207645619714965e-05,0.062409258227282015,0.0004280356421191489
72,72,ABCF1,-0.6145832872770601,14.13698549323958,-0.3857413901065586,0.14879642004134022,0.0016444551797447655,0.18668326196870025,0.006738138145788373
73,73,ABCF2,-0.6579680911473149,12.896112144859742,-0.2957506533824585,0.08746844897615114,0.017657736668110362,0.2699026941453921,0.047423823334730233
74,74,ABCF3,-0.6444420006402802,13.482230719459304,-0.3316650057613375,0.11000167604666804,0.007422589654075878,0.23279997840365785,0.023547638288750828
75,75,ABCG1,0.2590708402982041,7.2044287726066685,0.328465755338822,0.10788975243030287,0.008051619579900783,0.0946110483515807,0.02517075530572419
76,76,ABCG2,0.10285761643795058,8.171201223815876,0.6832257481486023,0.4667974229332173,4.961874241823498e-10,0.013961192210499265,4.148624969370187e-08
77,77,ABCG4,-0.4382634076340386,11.101087382473988,-0.2281897098005848,0.05207054365887511,0.06974752079266826,0.2374823401710512,0.13955304100205407
78,78,ABCG5,-0.3233468950632821,10.255127374302932,-0.4673758588268195,0.21844019341410714,9.874547106522858e-05,0.07767614833404758,0.0006473912128118452
79,79,ABCG8,-0.2698932993144367,10.084225039791736,-0.1372769636322806,0.018844964744098486,0.27938509751760715,0.247324654740059,0.3997676943797927
80,80,ABHD1,-0.42384796423843896,10.891067331948564,-0.18333518240747831,0.03361178910838335,0.14703143334839006,0.2886318503077283,0.24712555799125943
81,81,ABHD10,-0.2916687662265458,11.204395070692367,-0.30323317805310884,0.0919503602721884,0.014862943313779181,0.11640513998281544,0.041243222515186966
82,82,ABHD11,-0.3689444524969148,11.429225088225019,-0.3067378469045772,0.09408810672365582,0.013690502392956041,0.14539208203163692,0.038733711695775164
83,83,ABHD12,-0.31815339154108024,11.332244952921805,-0.2469865136912806,0.06100233794537315,0.0491201080116085,0.15852571767483475,0.10627394734652634
84,84,ABHD13,0.0408597982759658,8.675074754063477,0.04018314106692267,0.001614684826004207,0.7525667814675947,0.1290344228735238,0.8241963107611776
85,85,ABHD14B,-0.3555929544815272,12.105752450115045,-0.4234743612477755,0.1793305346342115,0.0004891521330261312,0.0966082730052941,0.002480866566656688
86,86,ABHD15,0.4535016546410362,6.2758858380851335,0.4234723899951275,0.17932886508818535,0.0004891849568055441,0.1232090220478662,0.002480866566656688
87,87,ABHD16A,-0.4772377727762864,11.98698912210754,-0.2555410845036422,0.06530124586929761,0.04154897400240808,0.22930528467716516,0.09338277447038372
88,88,ABHD16B,-0.19396846570207607,9.706539384051572,-0.127184195070885,0.016175819475828926,0.3165878760483862,0.1921148279832628,0.4386251091380552
89,89,ABHD17A,-0.3285122782864221,11.734449464103779,-0.2620450036396062,0.06866758393248122,0.036461171724920236,0.15364988429248344,0.08432838552847888
90,90,ABHD17B,-0.07598315728810835,9.337884599879802,-0.050341836588489015,0.002534300511102131,0.6928076360234904,0.19144385039290646,0.7773042514941548
91,91,ABHD17C,0.6001218462610702,3.1433473231466325,0.3945540698590875,0.1556729140423697,0.0012545165005107366,0.17749757549255452,0.005403053862084328
92,92,ABHD2,-0.2208495870012251,10.56126243145716,-0.4032304612038213,0.1625948048426464,0.0009540540098270333,0.06365246687863245,0.004301964756536423
93,93,ABHD3,0.6565293090109657,2.2891813213848664,0.6370058794890074,0.4057764905035639,1.5235417430815278e-08,0.10089967054205044,5.507895900906592e-07
94,94,ABHD4,-0.12100336457985834,9.544426966239431,-0.05218521255029453,0.002723296408919418,0.6821487602499765,0.29407762472700466,0.7692507958440462
95,95,ABHD5,0.5113136099490522,6.024863497732495,0.430676714468204,0.18548243238512685,0.0003817504922435139,0.13607876044265266,0.0020232028657692835
96,96,ABHD6,0.6174251166660096,5.019256041415662,0.3878268032869565,0.15040962934777966,0.0015434611107881455,0.1863611655271292,0.006398095397036234
97,97,ABHD8,-0.034367903766586744,9.017015365864005,-0.025959751682057587,0.0006739087073940918,0.8386511507882035,0.1680777703311681,0.8873737257069554
98,98,ABI1,0.4124065023172176,5.957347057285942,0.2314282110870583,0.053559016886955996,0.06576792315272749,0.22017100763490813,0.1333524696509657
99,99,ABI2,0.05571699689834023,8.520597953113956,0.02662171984045894,0.0007087159672638853,0.8345940783966489,0.26570626615243165,0.8845224296545058
100,100,ABI3,0.4018479562387131,6.156823707247557,0.3673021604036221,0.13491087703716811,0.0028300542702897305,0.12923283217281153,0.010648970499239636
101,101,ABI3BP,0.3618445918219418,7.3949972057072095,0.5677296769958037,0.3223169861417596,9.963128573254794e-07,0.06663431608109344,1.5172401494643641e-05
102,102,ABL1,0.24242478754097535,6.856945040786346,0.14850472102260912,0.022053652166002958,0.24154662354290665,0.20502104048110356,0.3582806629431852
103,103,ABL2,0.35630518478572504,6.888363471429561,0.11322656624276932,0.012820255303128232,0.3730208529051845,0.3970782308698159,0.4964517589368675
104,104,ABLIM1,-0.42112926960518976,12.587031165590206,-0.37123105312032495,0.13781249480082552,0.0025274824420213,0.1337753658468602,0.00965813168907204
105,105,ABLIM2,0.5107409783248539,6.288574205217465,0.2533632335052537,0.06419292809223771,0.04337841398153597,0.2476591783238467,0.09662204842318056
106,106,ABLIM3,0.4420719395049684,6.2479495955630115,0.3997708561231692,0.1598167374054516,0.0010650425109920718,0.1287279896162946,0.004712578710311384
107,107,ABO,0.08730271753209587,8.36051482792279,0.0932950941423414,0.00870397459102835,0.4634047064265186,0.1183245313210183,0.5826189571334336
108,108,ABR,0.13998655663014786,7.7389831475749125,0.08308775698951545,0.006903575361548774,0.5139294621510895,0.213230419007426,0.6282733792707534
109,109,ABRA,-0.525455291719679,10.504926434085966,-0.1599177094046378,0.025573673781226176,0.2068521504912164,0.4119247333389995,0.31945395228122175
110,110,ABRACL,0.6636478775717617,2.685424561585401,0.5116504623526532,0.2617861956256838,1.553236827092607e-05,0.14153360711170254,0.00014325103701316185
111,111,ABT1,-0.3440905616135795,11.56431067857226,-0.2678437875927418,0.07174029455202577,0.032372302551378865,0.15719187235285326,0.07677387052350337
112,112,ABTB1,-1.0057856052453928,13.822313092390573,-0.3614658420677844,0.13065755498177242,0.003339153992151214,0.3294865945644226,0.012187658806680353
113,113,ABTB2,-0.025370613327281456,9.00188218387579,-0.015326774668969997,0.00023491002175338041,0.9043210826417624,0.2102003006891091,0.9349760345957204
114,114,AC000111.3,-0.15869187709343166,9.302672240293278,-0.046488153641038206,0.002161148428952774,0.7152811625390771,0.4330586916605028,0.7950628053990204
115,115,AC002059.10,-0.28278146133564896,10.121523957665444,-0.1750099449080559,0.030628480816720764,0.16660771124823912,0.2020400603052286,0.2716171035971255
116,116,AC002064.5,0.16363762969887605,8.27972046856072,0.08285771754344264,0.0068654013565089215,0.5150994469110817,0.24995304142284736,0.6294497219603563
117,117,AC003973.4,-0.5992412298978208,10.756625013343392,-0.19764029639231875,0.039061686758043605,0.11747857450465705,0.37746622699714905,0.20823430718657188
118,118,AC003989.4,-0.6448892097153651,12.350608744608495,-0.4947330788907695,0.2447608193487404,3.2457718824359226e-05,0.14386679631481564,0.00025945806612827577
119,119,AC004692.5,-0.3732116701254297,11.19125190531455,-0.3707580198797675,0.1374615093051661,0.002562314812872411,0.11872934144470633,0.00978087912440544
120,120,AC004941.5,-0.5245915222110249,12.019302277765446,-0.4351023819064328,0.18931408274065128,0.00032691037997508484,0.1378669845241298,0.0017773648702888432
121,121,AC005162.4,-0.008895134953461727,8.902632676498875,-0.006227876695214622,3.8786448130797415e-05,0.9610456127844778,0.18138788155974392,0.9734981169823119
122,122,AC005224.2,0.37703167335598986,7.373651557124138,0.29219277627280943,0.08537661850601208,0.01913701442705758,0.15672333536859545,0.05052573121408582
123,123,AC005256.1,-0.20066419004918906,10.046876038998859,-0.17609448034041594,0.031009266006361138,0.1639544375369291,0.14245841252278954,0.2683420259135515
124,124,AC005306.3,0.02886071724723208,8.698094456215035,0.026189196996307475,0.0006858740393114004,0.8372444462146371,0.13990721321116362,0.8864434042255694
125,125,AC005498.3,-0.5622104770803303,11.113765964113963,-0.32347827003288265,0.10463819118346657,0.009125147075085731,0.2088609557399936,0.027894559558297786
126,126,AC005523.2,-0.1257859110876426,9.530607699529202,-0.15783923568521038,0.02491322432169139,0.21289206874882924,0.09994079942486554,0.32615336036476106
127,127,AC005523.3,-0.10315094859034857,9.429161999569327,-0.06707877349543054,0.004499561853651275,0.5984384545846739,0.19485564685730988,0.7010751566287431
128,128,AC005537.2,-0.4329110189307043,10.277222876871793,-0.15056004514454915,0.02266832719392868,0.2350207838424251,0.3610056888571289,0.3513306001731131
129,129,AC005592.3,-0.449020316191919,10.241153946487444,-0.18135005317339672,0.03288784178599382,0.15153564893447946,0.30923659379467044,0.2529682761082449
130,130,AC005606.14,-0.1594878418399025,9.400906031899833,-0.06721815236073764,0.004518280006791339,0.5976768966579082,0.3006504169940373,0.700362185991721
131,131,AC005785.2,-0.17197871678089005,9.658327452063661,-0.12702495391453808,0.016135338916990524,0.3171991459538888,0.17055226610658994,0.4392191000467717
132,132,AC005838.2,-0.08235989518566494,9.14392512898458,-0.049393816710477295,0.0024397491292282264,0.6983126818821421,0.21150319025973247,0.7821370005480961
133,133,AC006026.13,0.010145267562159298,8.80605895113484,0.016066735461502783,0.00025813998838991094,0.8997250577525804,0.08018330549660728,0.9320628572143949
134,134,AC006129.2,0.8733279518782457,6.214700413452302,0.3496207255516417,0.12223465173525636,0.004628667926507908,0.2972169423658449,0.015927825194426943
135,135,AC006538.1,-0.3663477090170296,10.105372504165576,-0.2005441370741679,0.04021795091482264,0.11207820081420937,0.22728667580273626,0.20089838909293137
136,136,AC007292.3,-0.5645969736445025,11.683217756769636,-0.32065187879560386,0.10281762737515064,0.009787207411851738,0.2118113744305252,0.02952249289645485
137,137,AC007349.5,-0.29579963983998736,9.780815340624171,-0.12718797886090594,0.016176781966722262,0.3165733606077603,0.2929640048872914,0.4386251091380552
138,138,AC007362.3,-0.27100808066259563,9.841407142841243,-0.11855382678273885,0.014055009844831644,0.35080248197228514,0.2882684818468783,0.4744037811222029
139,139,AC007365.3,-0.34810338832332377,10.611869034534717,-0.17680015333911486,0.03125829422073452,0.16224479671974654,0.2461125538878852,0.26640969616060894
140,140,AC007389.3,-0.11044141974588224,9.44114379570964,-0.1167300316987974,0.013625900300402245,0.358315018857823,0.1193367930245572,0.4820645957608199
141,141,AC007401.2,-0.2823815743593918,9.85390848965765,-0.11138218956447564,0.012405992152176784,0.3809070056691281,0.31997347841747925,0.5040047175708767
142,142,AC007680.2,0.020477808796939025,8.792098831638059,0.011062238072536569,0.0001223731111734776,0.9308652213953191,0.2350812890719574,0.9540388266986434
143,143,AC007787.2,-0.32192942414652465,10.238206083681206,-0.22099134778336035,0.048837175795106116,0.07928429865143016,0.1804334242750434,0.15412042076272175
144,144,AC008088.4,-0.2450065411568931,9.76301411086854,-0.1548746272729247,0.02398615017292735,0.22172034849179587,0.19848584957216933,0.336582835372579
145,145,AC008746.12,-0.6309737020715253,11.193747719343467,-0.3586681835190887,0.12864286586888268,0.0036108593744727893,0.2085550241302188,0.013008344660490476
146,146,AC008753.4,0.03226784216832265,8.696834278382344,0.023366657627330117,0.0005460006886728649,0.8545830851630426,0.17533107238105058,0.8990913233836509
147,147,AC009120.6,-0.4726877739450235,11.289408725880374,-0.34704457346348383,0.12043993597045145,0.004961407290213057,0.16222807610011114,0.016887657162773302
148,148,AC009133.15,-0.5918940305350109,11.61814455435152,-0.4219791150808546,0.17806637356442115,0.0005146333349684526,0.16150111772830686,0.0025818842111794277
149,149,AC009502.4,-0.17300799699745653,9.684779645835595,-0.09777658463059134,0.009560260502023191,0.442106864853291,0.223640007860638,0.5626821563937104
150,150,AC010145.4,0.2823636930028463,7.218175237318476,0.2165723287349666,0.046903573573686436,0.08563325700306741,0.161651025023978,0.16368507197470428
151,151,AC010524.4,-0.23213495918889146,9.92375798239461,-0.2730613024168905,0.07456247487760853,0.029027870546977926,0.10386233933569866,0.07062111411019065
152,152,AC012065.7,0.5289544688997102,6.219185584185728,0.2455943984452237,0.060316608547671326,0.05045290698752502,0.26515191266358784,0.10844245169378205
153,153,AC012360.6,-0.6674287039696185,11.593226194152514,-0.3831753663403737,0.1468233613700796,0.00177684095247043,0.2043294339666017,0.007197435620229548
154,154,AC012499.1,-0.35760032141042625,10.144904818631602,-0.21238899041362502,0.04510908324891889,0.09200661231721437,0.20895219433932846,0.1728766325144709
155,155,AC012531.25,-0.1343064113898454,9.533167129243038,-0.08267861288792877,0.006835753029071982,0.5160113099020083,0.20559770240810285,0.6303150336150716
156,156,AC013463.2,-0.215529244819564,9.627853378233732,-0.10303330257119636,0.0106158614387277,0.4178365812005657,0.2642501324199014,0.5396706677776565
157,157,AC013733.4,-0.5365263883639455,10.515877961548968,-0.13391330609438382,0.017932773549128134,0.2914471002433949,0.5042456021339831,0.4127561019288377
158,158,AC016831.7,0.11177262093020368,8.334147011950359,0.11839392270611165,0.014017120933740732,0.3514572316416992,0.11905423992810553,0.47508154501878874
159,159,AC016999.2,-0.30550053024603857,10.082839982212823,-0.22612371925691116,0.051131936410578366,0.0723854773571737,0.16713712152778515,0.14370569779885412
160,160,AC017002.2,-0.2093431101555896,9.701590165640708,-0.07699341779589773,0.005927986383893661,0.5453742246414377,0.3442850401587714,0.65651669545891
161,161,AC017104.6,-0.0958706223507388,9.490844775984801,-0.048774032717545504,0.0023789062675321987,0.7019201079325984,0.2493353456760043,0.7848848464980077
162,162,AC018755.16,-0.44600320442060976,11.656002357918258,-0.4169659101910857,0.17386057026148055,0.0006091199680378509,0.1234719365276608,0.0029621587486772204
163,163,AC018755.17,-0.3499837604241821,9.947949233553054,-0.17612344035576394,0.031019466242750336,0.1638840162861885,0.2484233502050371,0.2683078833202852
164,164,AC018766.6,-0.4160930541079613,10.426227828379249,-0.28477254295713944,0.08109540122227582,0.022564711076777544,0.17788188396784474,0.057473396655800715
165,165,AC018816.3,-0.3367827957208036,10.513186962806305,-0.23190118611385055,0.05377816012101076,0.06520230669501423,0.17941038040355484,0.13242880805482396
166,166,AC024560.2,0.019350356498454232,8.757376926183229,0.038629721925225166,0.0014922554160202225,0.7618441175466464,0.06356927564329343,0.8308271322693572
167,167,AC025442.3,-0.4565285803127073,10.941879821178276,-0.3046195618832514,0.09279307748194404,0.014389217508986125,0.18128735596353895,0.04020107149491608
168,168,AC064852.4,-0.0987148642927382,9.2195699388937,-0.038926356854301375,0.0015152612579484154,0.7600699267643488,0.3218204694613106,0.8295189126137472
169,169,AC067956.1,-0.49086538219221504,10.42325684452283,-0.2056639215947028,0.04229764864571205,0.10302451892069192,0.2966359099601192,0.18854018061586947
170,170,AC068039.4,0.4651047867397578,7.049554508504764,0.31550901127626835,0.09954593619652843,0.011099463454388923,0.1776535858631003,0.032651982072089046
171,171,AC068138.1,-0.23755429153470986,9.745664586864999,-0.1268476623918222,0.016090329454269702,0.3178805924023489,0.2359185998915464,0.4398533053337294
172,172,AC068831.3,-0.3393719432384539,10.385136530153098,-0.17433861715667706,0.030393953432102407,0.16826578935035766,0.24343563443956195,0.27353769749883605
173,173,AC073283.7,-0.28150345702203144,10.105101217372551,-0.15086717613702694,0.02276090483556071,0.2340561757576743,0.2342575208449035,0.3501832204188608
174,174,AC073321.4,-0.5506242382720687,10.984750973605523,-0.3235346694367696,0.10467468232755976,0.009112342923268535,0.20451684629963732,0.027859351405249207
175,175,AC074212.6,-0.2195192455413788,10.056315026234207,-0.1597585514223319,0.025522794752561858,0.20731031740723102,0.17226556979855004,0.32002458821311575
176,176,AC079305.10,-0.3504161672749203,10.302931426812313,-0.18878411255539776,0.035639441153329086,0.13518178670157166,0.2314955076804805,0.231540108441235
177,177,AC079741.2,-0.3364293565469283,9.83078237235436,-0.13743897124571092,0.01888947081707935,0.2788126259580363,0.3079265333752242,0.39921233900563846
178,178,AC079767.4,0.2028350606958886,8.13074439569293,0.26697392707757744,0.07127507773922362,0.03296004833615774,0.09298692404986636,0.07796284508132123
179,179,AC079807.4,-0.6625606663336902,11.176428427453072,-0.4377007363345767,0.19158193458783065,0.00029816505696053826,0.17285045732999013,0.0016473486344048968
180,180,AC083843.1,0.25953532895136383,7.653578075724732,0.15206707777324252,0.02312439614249339,0.2303138852717117,0.21423235943421146,0.3461101447299734
181,181,AC083949.1,0.027125166487821786,8.740242741574106,0.021920178808987244,0.00048049423901797337,0.8634958562744848,0.15711878503463556,0.9052798907332649
182,182,AC084219.3,-0.36143211139282,10.151469979671136,-0.26663185513573656,0.07109254617312441,0.033193607229410296,0.1659224223826169,0.07835268852767385
183,183,AC087501.1,0.4642872372955429,7.431844326602595,0.19146898342135826,0.03666037161240837,0.12961471369850264,0.3022610470067547,0.22418583267899958
184,184,AC090627.1,-0.2470211925324274,9.658752938075251,-0.16422572332832866,0.026970088202712742,0.19472197721138151,0.18843444003090884,0.30543924478062334
185,185,AC091133.1,0.5828644335612638,5.316928012436144,0.4101866890299943,0.16825311985738922,0.0007619284657654692,0.16458328939853886,0.003566701453988594
186,186,AC091633.3,-0.18593350985404056,9.391157173911823,-0.05445867730252393,0.0029657475335404357,0.6690879057873398,0.43296199200727203,0.7588299256219149
